Formula for Index,Index,conceptId,Primary Source,conceptId,Secondary Source,conceptId,Current Source Question,V1 Source Question,GridID/Source Question Name,"Deprecated, New, or Revised","Date Deprecated, New, or Revised Variable Pushed to Prod",conceptId,Current Question Text,V1 Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions - Surveys Only,Variable Type,Variable Length,conceptId,Current Format/Value,R0 Format/Value,Required,PII,Notes,Derivation Notes,Dictionary,State Attribute,Default Variable,Date added or modified,GCP Document/Table,Question Type,IMS Review Notes
5113,5113,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,
5114,5114,129084651,Survey,716117817,Where You Live and Work,494698740,"Address 7- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,HOMEWTR3_7,,,285968511,"Address 7- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank]. Please describe [text box]",,Other: Please describe,SrvLAW_HomeWtr3_7_Oth_v1r0,HOMEWTR3_7_OTH,,300,,N/A,,No,No,,,,,,3/10/22,,,
5115,5115,129084651,Survey,716117817,Where You Live and Work,211740798,Address 8- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,HOMEWTR1_8,,,211740798,Address 8- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,Primary water source,SrvLAW_8PrimaryWater1_v1r0,HOMEWTR1_8,Num,1,901693169,0= A public or municipal water supply,,No,No,,,,,,3/10/22,,,
5116,5116,,,,,,,,,,,,,,,,,,,519767819,"1= A rural water system, community well, or spring serving at least 25 people or 15 households",,,,,,,,,,,,
5117,5117,,,,,,,,,,,,,,,,,,,388690303,2= Private well or spring,,,,,,,,,,,,
5118,5118,,,,,,,,,,,,,,,,,,,807835037,55 = Other |__|,,,,,,,,,,,,
5119,5119,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,
5120,5120,129084651,Survey,716117817,Where You Live and Work,211740798,Address 8- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,HOMEWTR1_8,,,325825550,Address 8- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? Please describe [text box],,Other: Please describe,SrvLAW_HomeWtr1_8_Oth_v1r0,HOMEWTR1_8_OTH,,300,,N/A,,No,No,,,,,,3/10/22,,,
5121,5121,129084651,Survey,716117817,Where You Live and Work,,,,,,,318621931,Address 8- About how deep [is/was] your private well?,,Deep private well,SrvLAW_DeepPrivWell8_v1r0,HOMEWTR2_8,Num,2,724624086,0 = Less than 50 feet,,No,No,,,,,,3/10/22,,,
5122,5122,,,,,,,,,,,,,,,,,,,310284905,1 = 50 to 100 feet,,,,,,,,,,,,
5123,5123,,,,,,,,,,,,,,,,,,,317718701,2 = 101 to 150 feet,,,,,,,,,,,,
5124,5124,,,,,,,,,,,,,,,,,,,495970180,3 = 151 to 250 feet,,,,,,,,,,,,
5125,5125,,,,,,,,,,,,,,,,,,,151001809,4 = 251 to 500 feet,,,,,,,,,,,,
5126,5126,,,,,,,,,,,,,,,,,,,142631891,5 = More than 500 feet,,,,,,,,,,,,
5127,5127,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,
5128,5128,129084651,Survey,716117817,Where You Live and Work,542086156,"Address 8- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,HOMEWTR3_8,,,542086156,"Address 8- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,Primary water source,SrvLAW_8PrimaryWater2_v1r0,HOMEWTR3_8,Num,1,123108471,0= Water from the tap or refrigerator that has not been filtered or treated,,No,No,,,,,,3/10/22,,,
5129,5129,,,,,,,,,,,,,,,,,,,463122075,1= Water from a refrigerator that has a water filter,,,,,,,,,,,,
5130,5130,,,,,,,,,,,,,,,,,,,254061941,2= Water that was filtered using a filter like Brita or PUR in a pitcher or on a faucet,,,,,,,,,,,,
5131,5131,,,,,,,,,,,,,,,,,,,404651070,3= Water that was filtered using reverse osmosis (under sink or whole house),,,,,,,,,,,,
5132,5132,,,,,,,,,,,,,,,,,,,354856090,4= Water that was filtered with another type of filter (under sink or whole house),,,,,,,,,,,,
5133,5133,,,,,,,,,,,,,,,,,,,311981718,"5= Bottled water, including water from a store dispenser or delivered to your home",,,,,,,,,,,,
5134,5134,,,,,,,,,,,,,,,,,,,807835037,55 = Other |__|,,,,,,,,,,,,
5135,5135,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,
5136,5136,129084651,Survey,716117817,Where You Live and Work,542086156,"Address 8- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,HOMEWTR3_8,,,997984387,"Address 8- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank]. Please describe [text box]",,Other: Please describe,SrvLAW_HomeWtr3_8_Oth_v1r0,HOMEWTR3_8_OTH,,300,,N/A,,No,No,,,,,,3/10/22,,,
5137,5137,129084651,Survey,716117817,Where You Live and Work,190307069,Address 9- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,HOMEWTR1_9,,,190307069,Address 9- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,Primary water source,SrvLAW_9PrimaryWater1_v1r0,HOMEWTR1_9,Num,1,901693169,0= A public or municipal water supply,,No,No,,,,,,1/19/22,,,
5138,5138,,,,,,,,,,,,,,,,,,,519767819,"1= A rural water system, community well, or spring serving at least 25 people or 15 households",,,,,,,,,,,,
5139,5139,,,,,,,,,,,,,,,,,,,388690303,2= Private well or spring,,,,,,,,,,,,
5140,5140,,,,,,,,,,,,,,,,,,,807835037,55 = Other |__|,,,,,,,,,,,,
5141,5141,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,
5142,5142,129084651,Survey,716117817,Where You Live and Work,190307069,Address 9- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,HOMEWTR1_9,,,988941261,Address 9- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? Please describe [text box],,Other: Please describe,SrvLAW_HomeWtr1_9_Oth_v1r0,HOMEWTR1_9_OTH,,300,,N/A,,No,No,,,,,,3/10/22,,,
5143,5143,129084651,Survey,716117817,Where You Live and Work,,,,,,,697751634,Address 9- About how deep [is/was] your private well?,,Deep private well,SrvLAW_DeepPrivWell9_v1r0,HOMEWTR2_9,Num,2,724624086,0 = Less than 50 feet,,No,No,,,,,,3/10/22,,,
5144,5144,,,,,,,,,,,,,,,,,,,310284905,1 = 50 to 100 feet,,,,,,,,,,,,
5145,5145,,,,,,,,,,,,,,,,,,,317718701,2 = 101 to 150 feet,,,,,,,,,,,,
5146,5146,,,,,,,,,,,,,,,,,,,495970180,3 = 151 to 250 feet,,,,,,,,,,,,
5147,5147,,,,,,,,,,,,,,,,,,,151001809,4 = 251 to 500 feet,,,,,,,,,,,,
5148,5148,,,,,,,,,,,,,,,,,,,142631891,5 = More than 500 feet,,,,,,,,,,,,
5149,5149,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,
5150,5150,129084651,Survey,716117817,Where You Live and Work,740535024,"Address 9- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,HOMEWTR3_9,,,740535024,"Address 9- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,Primary water source,SrvLAW_9PrimaryWater2_v1r0,HOMEWTR3_9,Num,1,123108471,0= Water from the tap or refrigerator that has not been filtered or treated,,No,No,,,,,,3/10/22,,,
5151,5151,,,,,,,,,,,,,,,,,,,463122075,1= Water from a refrigerator that has a water filter,,,,,,,,,,,,
5152,5152,,,,,,,,,,,,,,,,,,,254061941,2= Water that was filtered using a filter like Brita or PUR in a pitcher or on a faucet,,,,,,,,,,,,
5153,5153,,,,,,,,,,,,,,,,,,,404651070,3= Water that was filtered using reverse osmosis (under sink or whole house),,,,,,,,,,,,
5154,5154,,,,,,,,,,,,,,,,,,,354856090,4= Water that was filtered with another type of filter (under sink or whole house),,,,,,,,,,,,
5155,5155,,,,,,,,,,,,,,,,,,,311981718,"5= Bottled water, including water from a store dispenser or delivered to your home",,,,,,,,,,,,
5156,5156,,,,,,,,,,,,,,,,,,,807835037,55 = Other |__|,,,,,,,,,,,,
5157,5157,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,
5158,5158,129084651,Survey,716117817,Where You Live and Work,740535024,"Address 9- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,HOMEWTR3_9,,,104666483,"Address 9- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank]. Please describe [text box]",,Other: Please describe,SrvLAW_HomeWtr3_9_Oth_v1r0,HOMEWTR3_9_OTH,,300,,N/A,,No,No,,,,,,3/10/22,,,
5159,5159,129084651,Survey,716117817,Where You Live and Work,154170916,Address 10- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,HOMEWTR1_10,,,154170916,Address 10- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,Primary water source,SrvLAW_10PrimaryWater1_v1r0,HOMEWTR1_10,Num,1,901693169,0= A public or municipal water supply,,No,No,,,,,,3/10/22,,,
5160,5160,,,,,,,,,,,,,,,,,,,519767819,"1= A rural water system, community well, or spring serving at least 25 people or 15 households",,,,,,,,,,,,
5161,5161,,,,,,,,,,,,,,,,,,,388690303,2= Private well or spring,,,,,,,,,,,,
5162,5162,,,,,,,,,,,,,,,,,,,807835037,55 = Other |__|,,,,,,,,,,,,
5163,5163,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,
5164,5164,129084651,Survey,716117817,Where You Live and Work,154170916,Address 10- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,HOMEWTR1_10,,,175293001,Address 10- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? Please describe [text box],,Other: Please describe,SrvLAW_HomeWtr1_10_Oth_v1r0,HOMEWTR1_10_OTH,,300,,N/A,,No,No,,,,,,3/10/22,,,
5165,5165,129084651,Survey,716117817,Where You Live and Work,,,,,,,277745320,Address 10- About how deep [is/was] your private well?,,Deep private well,SrvLAW_DeepPrivWell10_v1r0,HOMEWTR2_10,Num,2,724624086,0 = Less than 50 feet,,No,No,,,,,,3/10/22,,,
5166,5166,,,,,,,,,,,,,,,,,,,310284905,1 = 50 to 100 feet,,,,,,,,,,,,
5167,5167,,,,,,,,,,,,,,,,,,,317718701,2 = 101 to 150 feet,,,,,,,,,,,,
5168,5168,,,,,,,,,,,,,,,,,,,495970180,3 = 151 to 250 feet,,,,,,,,,,,,
5169,5169,,,,,,,,,,,,,,,,,,,151001809,4 = 251 to 500 feet,,,,,,,,,,,,
5170,5170,,,,,,,,,,,,,,,,,,,142631891,5 = More than 500 feet,,,,,,,,,,,,
5171,5171,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,
5172,5172,129084651,Survey,716117817,Where You Live and Work,825109070,"Address 10- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,HOMEWTR3_10,,,825109070,"Address 10- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,Primary water source,SrvLAW_10PrimaryWater2_v1r0,HOMEWTR3_10,Num,1,123108471,0= Water from the tap or refrigerator that has not been filtered or treated,,No,No,,,,,,3/10/22,,,
5173,5173,,,,,,,,,,,,,,,,,,,463122075,1= Water from a refrigerator that has a water filter,,,,,,,,,,,,
5174,5174,,,,,,,,,,,,,,,,,,,254061941,2= Water that was filtered using a filter like Brita or PUR in a pitcher or on a faucet,,,,,,,,,,,,
5175,5175,,,,,,,,,,,,,,,,,,,404651070,3= Water that was filtered using reverse osmosis (under sink or whole house),,,,,,,,,,,,
5176,5176,,,,,,,,,,,,,,,,,,,354856090,4= Water that was filtered with another type of filter (under sink or whole house),,,,,,,,,,,,
5177,5177,,,,,,,,,,,,,,,,,,,311981718,"5= Bottled water, including water from a store dispenser or delivered to your home",,,,,,,,,,,,
5178,5178,,,,,,,,,,,,,,,,,,,807835037,55 = Other |__|,,,,,,,,,,,,
5179,5179,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,
5180,5180,129084651,Survey,716117817,Where You Live and Work,825109070,"Address 10- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,HOMEWTR3_10,,,744039577,"Address 10- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank]. Please describe [text box]",,Other: Please describe,SrvLAW_HomeWtr3_10_Oth_v1r0,HOMEWTR3_10_OTH,,300,,N/A,,No,No,,,,,,3/10/22,,,
5181,5181,129084651,Survey,716117817,Where You Live and Work,337574535,Address 11- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,HOMEWTR1_11,,,337574535,Address 11- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,Primary water source,SrvLAW_11PrimaryWater1_v1r0,HOMEWTR1_11,Num,1,901693169,0= A public or municipal water supply,,No,No,,,,,,3/10/22,,,
5182,5182,,,,,,,,,,,,,,,,,,,519767819,"1= A rural water system, community well, or spring serving at least 25 people or 15 households",,,,,,,,,,,,
5183,5183,,,,,,,,,,,,,,,,,,,388690303,2= Private well or spring,,,,,,,,,,,,
5184,5184,,,,,,,,,,,,,,,,,,,807835037,55 = Other |__|,,,,,,,,,,,,
5185,5185,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,
5186,5186,129084651,Survey,716117817,Where You Live and Work,337574535,Address 11- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,HOMEWTR1_11,,,495342185,Address 11- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? Please describe [text box],,Other: Please describe,SrvLAW_HomeWtr1_11_Oth_v1r0,HOMEWTR1_11_OTH,,300,,N/A,,No,No,,,,,,3/10/22,,,
5187,5187,129084651,Survey,716117817,Where You Live and Work,,,,,,,535386940,Address 11- About how deep [is/was] your private well?,,Deep private well,SrvLAW_DeepPrivWell11_v1r0,HOMEWTR2_11,Num,2,724624086,0 = Less than 50 feet,,No,No,,,,,,3/10/22,,,
5188,5188,,,,,,,,,,,,,,,,,,,310284905,1 = 50 to 100 feet,,,,,,,,,,,,
5189,5189,,,,,,,,,,,,,,,,,,,317718701,2 = 101 to 150 feet,,,,,,,,,,,,
5190,5190,,,,,,,,,,,,,,,,,,,495970180,3 = 151 to 250 feet,,,,,,,,,,,,
5191,5191,,,,,,,,,,,,,,,,,,,151001809,4 = 251 to 500 feet,,,,,,,,,,,,
5192,5192,,,,,,,,,,,,,,,,,,,142631891,5 = More than 500 feet,,,,,,,,,,,,
5193,5193,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,
5194,5194,129084651,Survey,716117817,Where You Live and Work,927932321,"Address 11- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,HOMEWTR3_11,,,927932321,"Address 11- What [is/was] the main source of water that you [drink/drank] at [insert address from HOMEADD1 - HOMEADD3/current address/the 2nd address you provided/etc.]? Please think about water you used to make drinks such as coffee and tea, and  plain water that you  [drink/drank].",,Primary water source,SrvLAW_11PrimaryWater2_v1r0,HOMEWTR3_11,Num,1,123108471,0= Water from the tap or refrigerator that has not been filtered or treated,,No,No,,,,,,3/10/22,,,
5195,5195,,,,,,,,,,,,,,,,,,,463122075,1= Water from a refrigerator that has a water filter,,,,,,,,,,,,
5196,5196,,,,,,,,,,,,,,,,,,,254061941,2= Water that was filtered using a filter like Brita or PUR in a pitcher or on a faucet,,,,,,,,,,,,
5197,5197,,,,,,,,,,,,,,,,,,,404651070,3= Water that was filtered using reverse osmosis (under sink or whole house),,,,,,,,,,,,
5198,5198,,,,,,,,,,,,,,,,,,,354856090,4= Water that was filtered with another type of filter (under sink or whole house),,,,,,,,,,,,
5199,5199,,,,,,,,,,,,,,,,,,,311981718,"5= Bottled water, including water from a store dispenser or delivered to your home",,,,,,,,,,,,
5200,5200,,,,,,,,,,,,,,,,,,,807835037,55 = Other |__|,,,,,,,,,,,,
5201,5201,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,
