conceptId,Primary Source,conceptId,Secondary Source,conceptId,Source Question,conceptId,Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions,Variable Type,Variable Length,conceptId,Connect Value,,Old Quest Value,Required,PII,Notes,,,,,Date added or modified,,QuestID - radio button or multi-answer format questions questions.,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,Frequency of Household or Shopping activities,115422925,"Caring for children or adults (pushing stroller or wheelchair, lifting, bathing) during past 12 months","Caring for children or adults (pushing stroller or wheelchair, lifting, bathing) during past 12 months",SrvMRE_CaringForOthers_v1r0,HOUSE1D,Num,2,832414773,44 = Never,,0 = Never,No,No,Grid Question,,,,,11/15/21,,GRID_HOUSE,
,,,,,,,,,,,,,239152340,1 = Once a month or less,,1 = Once a month or less,,,,,,,,,,,
,,,,,,,,,,,,,582006876,2 = 2 to 3 days per month,,2 = 2-3 days a month,,,,,,,,,,,
,,,,,,,,,,,,,645894551,3 = 1 to 2 days per week,,3 = 1-2 days a week,,,,,,,,,,,
,,,,,,,,,,,,,996315715,4 = 3 to 4 days per week,,4 = 3-4 days a week,,,,,,,,,,,
,,,,,,,,,,,,,671267928,5 = 5 to 6 days per week,,5 = 5-6 days a week,,,,,,,,,,,
,,,,,,,,,,,,,408121350,6 = Every day,,6 = Every day,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,Frequency of Household or Shopping activities,151161693,Walking while shopping or doing errands (Do not count walking for exercise.) during past 12 months,Walking while shopping or doing errands (Do not count walking for exercise.) during past 12 months,SrvMRE_WalkingErrands_v1r0,HOUSE1E,Num,2,832414773,44 = Never,,0 = Never,No,No,Grid Question,,,,,11/15/21,,GRID_HOUSE,
,,,,,,,,,,,,,239152340,1 = Once a month or less,,1 = Once a month or less,,,,,,,,,,,
,,,,,,,,,,,,,582006876,2 = 2 to 3 days per month,,2 = 2-3 days a month,,,,,,,,,,,
,,,,,,,,,,,,,645894551,3 = 1 to 2 days per week,,3 = 1-2 days a week,,,,,,,,,,,
,,,,,,,,,,,,,996315715,4 = 3 to 4 days per week,,4 = 3-4 days a week,,,,,,,,,,,
,,,,,,,,,,,,,671267928,5 = 5 to 6 days per week,,5 = 5-6 days a week,,,,,,,,,,,
,,,,,,,,,,,,,408121350,6 = Every day,,6 = Every day,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,Typical time spent doing Household chores or Shopping activities,607323377,"Light household chores_(cooking, tidying up, laundry, dusting, etc.) time per day","Light household chores_(cooking, tidying up, laundry, dusting, etc.) time per day",SrvMRE_LightChoresTm_v1r0,HOUSE2A,Num,2,428999623,0 = 15 minutes or less,,1 = 15 minutes or less,No,No,Grid Question - Only display if HOUSE2A =0 or no response,,,,,2/28/22,,GRID_HOUSE2,
,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,2 = 16-30 minutes,,,,,,,,,,,
,,,,,,,,,,,,,206020811,2 = 31 to 44 minutes,,3 = 31-44 minutes,,,,,,,,,,,
,,,,,,,,,,,,,264163865,3 = 45 to 59 minutes,,4 = 45-59 minutes,,,,,,,,,,,
,,,,,,,,,,,,,638092100,4 = 1 hour,,5 = 1-1.9 hours,,,,,,,,,,,
,,,,,,,,,,,,,679781213,5 = 2 hours,,6 = 2-2.9 hours,,,,,,,,,,,
,,,,,,,,,,,,,805918496,6 = 3 hours or more,,7 = 3 hours or more,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,Typical time spent doing Household chores or Shopping activities,491484323,"_Moderate to vigorous household chores_(vacuuming, sweeping, etc.) time per day","_Moderate to vigorous household chores_(vacuuming, sweeping, etc.) time per day",SrvMRE_ModChoresTm_v1r0,HOUSE2B,Num,2,428999623,0 = 15 minutes or less,,1 = 15 minutes or less,No,No,Grid Question -Only display if HOUSE2B =0 or no response,,,,,2/28/22,,GRID_HOUSE2,
,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,2 = 16-30 minutes,,,,,,,,,,,
,,,,,,,,,,,,,206020811,2 = 31 to 44 minutes,,3 = 31-44 minutes,,,,,,,,,,,
,,,,,,,,,,,,,264163865,3 = 45 to 59 minutes,,4 = 45-59 minutes,,,,,,,,,,,
,,,,,,,,,,,,,638092100,4 = 1 hour,,5 = 1-1.9 hours,,,,,,,,,,,
,,,,,,,,,,,,,679781213,5 = 2 hours,,6 = 2-2.9 hours,,,,,,,,,,,
,,,,,,,,,,,,,805918496,6 = 3 hours or more,,7 = 3 hours or more,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,Typical time spent doing Household chores or Shopping activities,588637585,"Caring for pets (walking dogs, feeding, playing, grooming) time per day","Caring for pets (walking dogs, feeding, playing, grooming) time per day",SrvMRE_CaringForPetsTm_v1r0,HOUSE2C,Num,2,428999623,0 = 15 minutes or less,,1 = 15 minutes or less,No,No,Grid Question - Only display if HOUSE2C =0 or no response,,,,,2/28/22,,GRID_HOUSE2,
,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,2 = 16-30 minutes,,,,,,,,,,,
,,,,,,,,,,,,,206020811,2 = 31 to 44 minutes,,3 = 31-44 minutes,,,,,,,,,,,
,,,,,,,,,,,,,264163865,3 = 45 to 59 minutes,,4 = 45-59 minutes,,,,,,,,,,,
,,,,,,,,,,,,,638092100,4 = 1 hour,,5 = 1-1.9 hours,,,,,,,,,,,
,,,,,,,,,,,,,679781213,5 = 2 hours,,6 = 2-2.9 hours,,,,,,,,,,,
,,,,,,,,,,,,,805918496,6 = 3 hours or more,,7 = 3 hours or more,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,Typical time spent doing Household chores or Shopping activities,199039940,"Caring for children or adults (pushing stroller or wheelchair, lifting, bathing) time per day","Caring for children or adults (pushing stroller or wheelchair, lifting, bathing) time per day",SrvMRE_CaringForOthTm_v1r0,HOUSE2D,Num,2,428999623,0 = 15 minutes or less,,1 = 15 minutes or less,No,No,Grid Question - Only display if HOUSE2D =0 or no response,,,,,2/28/22,,GRID_HOUSE2,
,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,2 = 16-30 minutes,,,,,,,,,,,
,,,,,,,,,,,,,206020811,2 = 31 to 44 minutes,,3 = 31-44 minutes,,,,,,,,,,,
,,,,,,,,,,,,,264163865,3 = 45 to 59 minutes,,4 = 45-59 minutes,,,,,,,,,,,
,,,,,,,,,,,,,638092100,4 = 1 hour,,5 = 1-1.9 hours,,,,,,,,,,,
,,,,,,,,,,,,,679781213,5 = 2 hours,,6 = 2-2.9 hours,,,,,,,,,,,
,,,,,,,,,,,,,805918496,6 = 3 hours or more,,7 = 3 hours or more,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,Typical time spent doing Household chores or Shopping activities,986476579,Walking while shopping or doing errands (Do not count walking for exercise.) time per day,Walking while shopping or doing errands (Do not count walking for exercise.) time per day,SrvMRE_WalkingErrandTm_v1r0,HOUSE2E,Num,2,428999623,0 = 15 minutes or less,,1 = 15 minutes or less,No,No,Grid Question - Only display if HOUSE2E =0 or no response,,,,,2/28/22,,GRID_HOUSE2,
,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,2 = 16-30 minutes,,,,,,,,,,,
,,,,,,,,,,,,,206020811,2 = 31 to 44 minutes,,3 = 31-44 minutes,,,,,,,,,,,
,,,,,,,,,,,,,264163865,3 = 45 to 59 minutes,,4 = 45-59 minutes,,,,,,,,,,,
,,,,,,,,,,,,,638092100,4 = 1 hour,,5 = 1-1.9 hours,,,,,,,,,,,
,,,,,,,,,,,,,679781213,5 = 2 hours,,6 = 2-2.9 hours,,,,,,,,,,,
,,,,,,,,,,,,,805918496,6 = 3 hours or more,,7 = 3 hours or more,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",204421360,"During the past 12 months, did you do any of these activities outside of work? Select all that apply.",797221287,"Moderate outdoor chores (such as weeding, raking, or mowing the lawn)","Moderate outdoor chores (such as weeding, raking, or mowing the lawn)",SrvMRE_ModOutChores_v1r0,0,Num,2,104430631,0 = No,,2=No,No,No,,,,,,,,LAWN1,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",204421360,"During the past 12 months, did you do any of these activities outside of work? Select all that apply.",500744195,"Vigorous outdoor chores (such as digging, carrying lumber, or snow shoveling)","Vigorous outdoor chores (such as digging, carrying lumber, or snow shoveling)",SrvMRE_VigOutChores_v1r0,1,Num,2,104430631,0 = No,,2=No,No,No,,,,,,,,LAWN1,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",204421360,"During the past 12 months, did you do any of these activities outside of work? Select all that apply.",383015037,"Home repair (such as painting, plumbing, or replacing carpeting)","Home repair (such as painting, plumbing, or replacing carpeting)",SrvMRE_HomeRepair_v1r0,2,Num,2,104430631,0 = No,,2=No,No,No,,,,,,,,LAWN1,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",204421360,"During the past 12 months, did you do any of these activities outside of work? Select all that apply.",256626602,None of the above,I did not do any of these activities,SrvMRE_NoActivity_v1r0,88,Num,2,104430631,0 = No,,2=No,No,No,,,,,,10/8/21,,LAWN1,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",442059084,"In which season(s) did you do these moderate outdoor chores (such as weeding, raking, or mowing the lawn)? Select all that apply.",917302906,Winter,Winter,SrvMRE_Winter_v1r0,0,Num,2,104430631,0 = No,,2=No,No,No,Only display if LAWN1=0,,,,,6/14/21,,LAWN2A,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
,,,,829749579,"In which season(s) did you do these vigorous outdoor chores (such as digging, carrying lumber, or snow shoveling)? Select all that apply.",,,,,,,,,,,,,,,,,,,,,LAWN2B,
,,,,618482103,"In which season(s) did you do these home repairs (such as painting, plumbing, or replacing carpeting)? Select all that apply.",,,,,,,,,,,,,,,,,,,,,LAWN2C,
,,,,894610280,In which season(s) did you walk or hike for exercise? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2A,
,,,,222110888,In which season(s) did you jog or run? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2B,
,,,,564242877,"In which season(s) did you play tennis, squash, or racquetball? Select all that apply.",,,,,,,,,,,,,,,,,,,,,EXEREC2C,
,,,,635874413,In which season(s) did you play golf? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2D,
,,,,371748514,In which season(s) did you swim laps? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2E,
,,,,858525957,In which season(s) did you ride a bicycle (including a stationary bike)? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2F,
,,,,787591805,"In which season(s) did you do strengthening exercises such as weightlifting, using weight machines, or calisthenics (such as sit-ups or push-ups)? Select all that apply.",,,,,,,,,,,,,,,,,,,,,EXEREC2G,
,,,,900299856,"In which season(s) did you do Yoga, Pilates, or Tai Chi? Select all that apply.",,,,,,,,,,,,,,,,,,,,,EXEREC2H,
,,,,149884127,In which season(s) did you do Martial Arts (such as Karate or Judo)? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2I,
,,,,845164425,In which season(s) did you dance? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2J,
,,,,187772368,In which season(s) did you downhill skiing or snowboarding? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2K,
,,,,815229596,In which season(s) you cross-country ski? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2L,
,,,,262305264,In which season(s) you surf or bodyboard? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2M,
,,,,409324592,In which season(s) you do high-intensity circuit training (such as P90x or Crossfit)? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2N,
,,,,895837106,In which season(s) you do other exercise? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2O,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",442059084,"In which season(s) did you do these moderate outdoor chores (such as weeding, raking, or mowing the lawn)? Select all that apply.",152773041,Spring,Spring,SrvMRE_Spring_v1r0,1,Num,2,104430631,0 = No,,2=No,No,No,Only display if LAWN1=0,,,,,6/14/21,,LAWN2A,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
,,,,829749579,"In which season(s) did you do these vigorous outdoor chores (such as digging, carrying lumber, or snow shoveling)? Select all that apply.",,,,,,,,,,,,,,,,,,,,,LAWN2B,
,,,,618482103,"In which season(s) did you do these home repairs (such as painting, plumbing, or replacing carpeting)? Select all that apply.",,,,,,,,,,,,,,,,,,,,,LAWN2C,
,,,,894610280,In which season(s) did you walk or hike for exercise? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2A,
,,,,222110888,In which season(s) did you jog or run? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2B,
,,,,564242877,"In which season(s) did you play tennis, squash, or racquetball? Select all that apply.",,,,,,,,,,,,,,,,,,,,,EXEREC2C,
,,,,635874413,In which season(s) did you play golf? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2D,
,,,,371748514,In which season(s) did you swim laps? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2E,
,,,,858525957,In which season(s) did you ride a bicycle (including a stationary bike)? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2F,
,,,,787591805,"In which season(s) did you do strengthening exercises such as weightlifting, using weight machines, or calisthenics (such as sit-ups or push-ups)? Select all that apply.",,,,,,,,,,,,,,,,,,,,,EXEREC2G,
,,,,900299856,"In which season(s) did you do Yoga, Pilates, or Tai Chi? Select all that apply.",,,,,,,,,,,,,,,,,,,,,EXEREC2H,
,,,,149884127,In which season(s) did you do Martial Arts (such as Karate or Judo)? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2I,
,,,,845164425,In which season(s) did you dance? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2J,
,,,,187772368,In which season(s) did you downhill skiing or snowboarding? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2K,
,,,,815229596,In which season(s) you cross-country ski? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2L,
,,,,262305264,In which season(s) you surf or bodyboard? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2M,
,,,,409324592,In which season(s) you do high-intensity circuit training (such as P90x or Crossfit)? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2N,
,,,,895837106,In which season(s) you do other exercise? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2O,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",442059084,"In which season(s) did you do these moderate outdoor chores (such as weeding, raking, or mowing the lawn)? Select all that apply.",249341444,Summer,Summer,SrvMRE_Summer_v1r0,2,Num,2,104430631,0 = No,,2=No,No,No,Only display if LAWN1=0,,,,,6/14/21,,LAWN2A,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
,,,,829749579,"In which season(s) did you do these vigorous outdoor chores (such as digging, carrying lumber, or snow shoveling)? Select all that apply.",,,,,,,,,,,,,,,,,,,,,LAWN2B,
,,,,618482103,"In which season(s) did you do these home repairs (such as painting, plumbing, or replacing carpeting)? Select all that apply.",,,,,,,,,,,,,,,,,,,,,LAWN2C,
,,,,894610280,In which season(s) did you walk or hike for exercise? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2A,
,,,,222110888,In which season(s) did you jog or run? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2B,
,,,,564242877,"In which season(s) did you play tennis, squash, or racquetball? Select all that apply.",,,,,,,,,,,,,,,,,,,,,EXEREC2C,
,,,,635874413,In which season(s) did you play golf? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2D,
,,,,371748514,In which season(s) did you swim laps? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2E,
,,,,858525957,In which season(s) did you ride a bicycle (including a stationary bike)? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2F,
,,,,787591805,"In which season(s) did you do strengthening exercises such as weightlifting, using weight machines, or calisthenics (such as sit-ups or push-ups)? Select all that apply.",,,,,,,,,,,,,,,,,,,,,EXEREC2G,
,,,,900299856,"In which season(s) did you do Yoga, Pilates, or Tai Chi? Select all that apply.",,,,,,,,,,,,,,,,,,,,,EXEREC2H,
,,,,149884127,In which season(s) did you do Martial Arts (such as Karate or Judo)? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2I,
,,,,845164425,In which season(s) did you dance? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2J,
,,,,187772368,In which season(s) did you downhill skiing or snowboarding? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2K,
,,,,815229596,In which season(s) you cross-country ski? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2L,
,,,,262305264,In which season(s) you surf or bodyboard? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2M,
,,,,409324592,In which season(s) you do high-intensity circuit training (such as P90x or Crossfit)? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2N,
,,,,895837106,In which season(s) you do other exercise? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2O,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",442059084,"In which season(s) did you do these moderate outdoor chores (such as weeding, raking, or mowing the lawn)? Select all that apply.",690018400,Fall,Fall,SrvMRE_Fall_v1r0,3,Num,2,104430631,0 = No,,2=No,No,No,Only display if LAWN1=0,,,,,6/14/21,,LAWN2A,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
,,,,829749579,"In which season(s) did you do these vigorous outdoor chores (such as digging, carrying lumber, or snow shoveling)? Select all that apply.",,,,,,,,,,,,,,,,,,,,,LAWN2B,
,,,,618482103,"In which season(s) did you do these home repairs (such as painting, plumbing, or replacing carpeting)? Select all that apply.",,,,,,,,,,,,,,,,,,,,,LAWN2C,
,,,,894610280,In which season(s) did you walk or hike for exercise? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2A,
,,,,222110888,In which season(s) did you jog or run? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2B,
,,,,564242877,"In which season(s) did you play tennis, squash, or racquetball? Select all that apply.",,,,,,,,,,,,,,,,,,,,,EXEREC2C,
,,,,635874413,In which season(s) did you play golf? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2D,
,,,,371748514,In which season(s) did you swim laps? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2E,
,,,,858525957,In which season(s) did you ride a bicycle (including a stationary bike)? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2F,
,,,,787591805,"In which season(s) did you do strengthening exercises such as weightlifting, using weight machines, or calisthenics (such as sit-ups or push-ups)? Select all that apply.",,,,,,,,,,,,,,,,,,,,,EXEREC2G,
,,,,900299856,"In which season(s) did you do Yoga, Pilates, or Tai Chi? Select all that apply.",,,,,,,,,,,,,,,,,,,,,EXEREC2H,
,,,,149884127,In which season(s) did you do Martial Arts (such as Karate or Judo)? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2I,
,,,,845164425,In which season(s) did you dance? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2J,
,,,,187772368,In which season(s) did you downhill skiing or snowboarding? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2K,
,,,,815229596,In which season(s) you cross-country ski? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2L,
,,,,262305264,In which season(s) you surf or bodyboard? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2M,
,,,,409324592,In which season(s) you do high-intensity circuit training (such as P90x or Crossfit)? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2N,
,,,,895837106,In which season(s) you do other exercise? Select all that apply.,,,,,,,,,,,,,,,,,,,,,EXEREC2O,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,992022740,"During the season[s] in the past 12 months that you did moderate outdoor chores (such as weeding, raking, or mowing the lawn), about how often did you do these chores outside of work?","How often days moderate outdoor chores (such as weeding, raking, or mowing the lawn)",SrvMRE_ModChoreOften_v1r0,LAWN3A,Num,2,239152340,0 = Once a month or less,,1 = Once a month or less_,No,No,Only display if LAWN1=0,,,,,11/15/21,,,
,,,,,,,,,,,,,582006876,1 = 2 to 3 days per month,,2 = 1-3 days a month_,,,,,,,,,,,
,,,,,,,,,,,,,645894551,2 = 1 to 2 days per week,,3 = 0-2 days a week,,,,,,,,,,,
,,,,,,,,,,,,,996315715,3 = 3 to 4 days per week,,4 = 2-4 days a week__,,,,,,,,,,,
,,,,,,,,,,,,,671267928,4 = 5 to 6 days per week,,5 = 4-6 days a week_,,,,,,,,,,,
,,,,,,,,,,,,,408121350,5 = Every day,,6 = Every day_,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,429531329,"On the days that you did these moderate outdoor chores (such as weeding, raking, or mowing the lawn) outside of work, about how much time per day did you spend doing these chores?","Time per day spent doing moderate outdoor chores (such as weeding, raking, or mowing the lawn)",SrvMRE_ModChoreTime_v1r0,LAWN4A,Num,2,428999623,0 = 15 minutes or less,,"1 = 05 minutes or less_""""",No,No,Only display if LAWN1=0,,,,,2/28/22,,,
