Formula for Index,Index,conceptId,Primary Source,conceptId,Secondary Source,conceptId,Current Source Question,V2 Source Question,V1 Source Question,GridID/Source Question Name,"Deprecated, New, or Revised","Date Deprecated, New, or Revised Variable Pushed to Prod",conceptId,Current Question Text,V2 Question Text,V1 Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions - Surveys Only,Variable Type,Variable Length,conceptId,Current Format/Value,R0 Format/Value,Required,PII,Notes,Derivation Notes,Dictionary,State Attribute,Default Variable,Date added or modified,GCP Document/Table,Stub Record Variable to be Retained,Question Type,IMS Review Notes
5452,5452,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/2/24,319252189,"On days that you vaped cannabis when you were age [X / 18] to age [Y / 24], what is the total amount of time you vaped per day?",,"On days that you used electronic marijuana delivery devices or tobacco when you were age [X / 18] to age [Y / 24], what is the total amount of time you used them per day?","How much time electronic marijuana delivery devices used, Age [X / 18] to age [Y / 24]",SrvSAS_EMJDevTm1824_v2r2,ELMARLIFEB,Num,1,428999623,0= 15 minutes or less,,No,No,Revised question text pushed to production on 2/2/2024,,,,,2/28/2024; 10/4/2024,,,,Added Prod Push Date.  Updated question text and response text.
5453,5453,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
5454,5454,,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
5455,5455,,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
5456,5456,,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
5457,5457,,,,,,,,,,Revised,2/2/24,,,,,,,,,,352316035,5 = Didn't vape cannabis during this time,,,,New response pushed to production on 2/2/2024,,,,,2/28/2024; 10/4/2024,,,,Added Prod Push Date. Updated response wording
5458,5458,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/2/24,822964046,"On days that you vaped cannabis when you were age [X / 25] to age [Y / 29], what is the total amount of time you vaped per day?",,"On days that you used electronic marijuana delivery devices or tobacco when you were age [X / 25] to age [Y / 29], what is the total amount of time you used them per day?","How much time electronic marijuana delivery devices used, [X / 25] to age [Y / 29]",SrvSAS_EMJDevTm2529_v2r2,ELMARLIFEC,Num,1,428999623,0= 15 minutes or less,,No,No,Revised question text pushed to production on 2/2/2024,,,,,2/28/2024; 10/4/2024,,,,Added Prod Push Date.  Updated question text and response text.
5459,5459,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
5460,5460,,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
5461,5461,,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
5462,5462,,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
5463,5463,,,,,,,,,,Revised,2/2/24,,,,,,,,,,352316035,5 = Didn't vape cannabis during this time,,,,New response pushed to production on 2/2/2024,,,,,2/28/2024; 10/4/2024,,,,Added Prod Push Date. Updated response wording
5464,5464,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/2/24,878281875,"On days that you vaped cannabis when you were age [X / 30] to age [Y / 39 / current age], what is the total amount of time you vaped per day?",,"On days that you used electronic marijuana delivery devices or tobacco when you were age [X / 30] to age [Y / 39 / current age], what is the total amount of time you used them per day?","How much time electronic marijuana delivery devices used, [X / 30] to age [Y / 39 / current age]",SrvSAS_EMJDev3039_v2r2,ELMARLIFED,Num,1,428999623,0= 15 minutes or less,,No,No,Revised question text pushed to production on 2/2/2024,,,,,2/28/2024; 10/4/2024,,,,Added Prod Push Date.  Updated question text and response text.
5465,5465,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
5466,5466,,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
5467,5467,,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
5468,5468,,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
5469,5469,,,,,,,,,,Revised,2/2/24,,,,,,,,,,352316035,5 = Didn't vape cannabis during this time,,,,New response pushed to production on 2/2/2024,,,,,2/28/2024; 10/4/2024,,,,Added Prod Push Date. Updated response wording
5470,5470,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/2/24,989594002,"On days that you vaped cannabis when you were age [X / 40] to age [Y / 49 / current age], what is the total amount of time you vaped per day?",,"On days that you used electronic marijuana delivery devices or tobacco when you were age [X / 40] to age [Y / 49 / current age], what is the total amount of time you used them per day?","How much time electronic marijuana delivery devices used, [X / 40] to age [Y / 49 / current age]",SrvSAS_EMJDev4049_v2r2,ELMARLIFEE,Num,1,428999623,0= 15 minutes or less,,No,No,Revised question text pushed to production on 2/2/2024,,,,,2/28/2024; 10/4/2024,,,,Added Prod Push Date.  Updated question text and response text.
5471,5471,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
5472,5472,,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
5473,5473,,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
5474,5474,,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
5475,5475,,,,,,,,,,Revised,2/2/24,,,,,,,,,,352316035,5 = Didn't vape cannabis during this time,,,,New response pushed to production on 2/2/2024,,,,,2/28/2024; 10/4/2024,,,,Added Prod Push Date. Updated response wording
5476,5476,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/2/24,596004621,"On days that you vaped cannabis when you were age [X / 50] to age [Y / 59 / current age], what is the total amount of time you vaped per day?",,"On days that you used electronic marijuana delivery devices or tobacco when you were age [X / 50] to age [Y / 59 / current age], what is the total amount of time you used them per day?","How much time electronic marijuana delivery devices used, [X / 50] to age [Y / 59 / current age]",SrvSAS_EMJDev5059_v2r2,ELMARLIFEF,Num,1,428999623,0= 15 minutes or less,,No,No,Revised question text pushed to production on 2/2/2024,,,,,2/28/2024; 10/4/2024,,,,Added Prod Push Date.  Updated question text and response text.
5477,5477,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
5478,5478,,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
5479,5479,,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
5480,5480,,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
5481,5481,,,,,,,,,,Revised,2/2/24,,,,,,,,,,352316035,5 = Didn't vape cannabis during this time,,,,New response pushed to production on 2/2/2024,,,,,2/28/2024; 10/4/2024,,,,Added Prod Push Date. Updated response wording
5482,5482,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/2/24,459096272,"On days that you vaped cannabis when you were age [X / 60] to age [Y / 69 / current age], what is the total amount of time you vaped per day?",,"On days that you used electronic marijuana delivery devices or tobacco when you were age [X / 60] to age [Y / 69 / current age], what is the total amount of time you used them per day?","How much time electronic marijuana delivery devices used, [X / 60] to age [Y / 69 / current age]",SrvSAS_EMJDev6069_v2r2,ELMARLIFEG,Num,1,428999623,0= 15 minutes or less,,No,No,Revised question text pushed to production on 2/2/2024,,,,,2/28/2024; 10/4/2024,,,,Added Prod Push Date.  Updated question text and response text.
5483,5483,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
5484,5484,,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
5485,5485,,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
5486,5486,,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
5487,5487,,,,,,,,,,Revised,2/2/24,,,,,,,,,,352316035,5 = Didn't vape cannabis during this time,,,,New response pushed to production on 2/2/2024,,,,,2/28/2024; 10/4/2024,,,,Added Prod Push Date. Updated response wording
5488,5488,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,2/2/24,586306068,"On days that you vaped cannabis when you were age [X / 70] and older, what is the total amount of time you vaped per day?",,"On days that you used electronic marijuana delivery devices or tobacco when you were age [X / 70] and older, what is the total amount of time you used them per day?","How much time electronic marijuana delivery devices used, [X / 70] and older",SrvSAS_EMJDev70_v2r2,ELMARLIFEH,Num,1,428999623,0= 15 minutes or less,,No,No,Revised question text pushed to production on 2/2/2024,,,,,2/28/2024; 10/4/2024,,,,Added Prod Push Date.  Updated question text and response text.
5489,5489,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
5490,5490,,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
5491,5491,,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
5492,5492,,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
5493,5493,,,,,,,,,,Revised,2/2/24,,,,,,,,,,352316035,5 = Didn't vape cannabis during this time,,,,New response pushed to production on 2/2/2024,,,,,2/28/2024; 10/4/2024,,,,Added Prod Push Date. Updated response wording
5494,5494,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,,101170268,"How many days have you consumed cannabis edibles, drinks, or capsules in your life?",,How many days have you consumed marijuana in food or drinks in your  life?,Days consumed marijuana in food or drinks in life,SrvSAS_EdiblesDays_v2r0,EAMAR1,Num,1,151488193,0= 10 or less,,No,No,,,,,,11/23/2021; 10/4/2024,,,,Updated question text
5495,5495,,,,,,,,,,,,,,,,,,,,,805449318,1 = 11 to 49,,,,,,,,,,,,,
5496,5496,,,,,,,,,,,,,,,,,,,,,486319890,2 = 50 to 99,,,,,,,,,,,,,
5497,5497,,,,,,,,,,,,,,,,,,,,,132232896,3= 100 or more,,,,,,,,,,,,,
5498,5498,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,,908399883,"How old were you when you first consumed cannabis edibles, drinks, or capsules?",,How old were you when you first consumed marijuana in food or drinks?,Age first consumed marijuana in food or drinks,SrvSAS_EdiblesAgeF_v2r1,EAMAR2,Num,2,,N/A,,No,No,"Range check min=0 max=sum(isDefined(D_150344905,age),1)",,,,,8/29/2023; 10/4/2024,,,,Added range check to Notes. Updated question text
5499,5499,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",653198444,"Age first consumed cannabis edibles, drinks, or capsules on a regular basis",,Age first consumed marijuana in food or drinks on a regular basis,EAMAR3,Revised,,622843252,"Age first consumed cannabis edibles, drinks, or capsules on a regular basis number",,Age first consumed marijuana in food or drinks on a regular basis number,Age first consumed marijuana in food or drinks on a regular basis,SrvSAS_EdiblesAgeReg_v2r1,REGEAMAR_AGE,Num,2,,N/A,,No,No,"Range check min=isDefined(D_908399883,0) max=sum(isDefined(D_150344905,age),1)",,,,,8/29/2023; 10/4/2024; 10/16/24,,,,Added range check to Notes. Updated source question and question text. Updated the source question text to remain consistent.
5500,5500,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",653198444,"Age first consumed cannabis edibles, drinks, or capsules on a regular basis",,Age first consumed marijuana in food or drinks on a regular basis,EAMAR3,Revised,,653198444,"Age first consumed cannabis edibles, drinks, or capsules on a regular basis",,Age first consumed marijuana in food or drinks on a regular basis,"Age first consumed marijuana in food or drinks on a regular basis, Never consumed",SrvSAS_EdiblesNever_v2r1,EAMAR3,Num,2,648960871,44 = Never,,,,,,,,,11/23/2021; 10/4/2024; 10/16/24,,,,Updated source question and question text.  Removed the word number in the question text which was added in error.  Updated the source question text to remain consistent.
5501,5501,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,,,742544044,"Do you consume cannabis edibles, drinks, or capsules now?",,Do you consume marijuana in food or drinks now?,Consume marijuana in food or drinks now,SrvSAS_EdiblesNow_v2r0,EAMAR4,Num,1,419415087,"0 = No, not at all",,No,No,,,,,,11/24/2021; 10/4/2024,,,,Updated question text
5502,5502,,,,,,,,,,,,,,,,,,,,,299561721,"1 = Yes, but rarely",,,,,,,,,,,,,
5503,5503,,,,,,,,,,,,,,,,,,,,,716761013,"2 = Yes, but some days",,,,,,,,,,,,,
5504,5504,,,,,,,,,,,,,,,,,,,,,804785430,"3 = Yes, every day",,,,,,,,,,,,,
5505,5505,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,,921663542,"When was the last time you consumed cannabis edibles, drinks, or capsules?",,When was the last time you consumed marijuana in food or drinks?,Last consume marijuana in food or drinks,SrvSAS_EdiblesLast_v2r0,EAMAR5,Num,1,317567178,0=  In the past month,,No,No,,,,,,10/25/2021; 10/4/2024,,,,Updated question text
5506,5506,,,,,,,,,,,,,,,,,,,,,484055234,"1= More than a month ago, but in the past year",,,,,,,,,,,,,
5507,5507,,,,,,,,,,,,,,,,,,,,,802197176,2= More than 1 year ago,,,,,,,,,,,,,
5508,5508,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,,818380721,"On how many of the past 30 days have you consumed cannabis edibles, drinks, or capsules?",,On how many of the past 30 days have you consumed marijuana in food or drinks?,Days consumed marijuana in food or drinks past 30 days,SrvSAS_Edibles30Days_v2r0,EAMAR6,Num,2,,N/A,,No,No,Range check min=1 max=30,,,,,8/29/2023; 10/4/2024,,,,Added range check to Notes. Updated question text
5509,5509,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,,179510070,"How many months ago did you last consume cannabis edibles, drinks, or capsules?",,How many months ago did you last consume marijuana in food or drinks?,Months ago last consumed marijuana in food or drinks,SrvSAS_EdiblesMoAgo_v2r0,EAMAR7A,Num,2,,N/A,,No,No,Range check min=1 max=11,,,,,8/29/2023; 10/4/2024,,,,Added range check to Notes. Updated question text
5510,5510,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Deprecated,8/29/22,515023660,"Month- During that time, did you ever consume marijuana in food or drinks every day?",,,"Consumed marijuana in food or drinks every day, age last used, month",SrvSAS_EdiblesED_v1r0,EAMAR7B,Num,1,104430631,0 = No,,No,No,,,,,,2/2/23,,,,Denoted date deprecated in prod
5511,5511,,,,,,,,,,Deprecated,8/29/22,,,,,,,,,,353358909,1 = Yes,,,,,,,,,5/25/23,,,,Denoted as deprecated
5512,5512,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Deprecated,8/29/22,724239872,"Month- During that time, how many days (1 to 30) did you consume marijuana in food or drinks in a usual month?",,,"How many days consumed marijuana in food or drinks, usual month",SrvSAS_EdiblesDaysNum_v1r0,EAMAR7C,Num,2,,N/A,,No,No,,,,,,2/2/23,,,,Denoted date deprecated in prod
5513,5513,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,,700173707,"How old were you when you last consumed cannabis edibles, drinks, or capsules?",,How old were you when you last consumed marijuana in food or drinks?,Age last consumed marijuana in food or drinks,SrvSAS_AgeEdiblesLast_v2r0,EAMAR8,Num,2,,N/A,,No,No,"Range check min=isDefined(isDefined(D_622843252,D_908399883),0) max=sum(isDefined(D_150344905,age),1)",,,,,8/29/2023; 11/5/2024,,,,Added range check to Notes. Updated question text
5514,5514,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,1/18/23,259481608,"Age last used - During the time you last consumed cannabis edibles, drinks, or capsules, did you consume them every day?","Age last used - During the time you last consumed marijuana in food or drinks, did you consume them every day?","Age last used - During that time, did you consume marijuana in food or drinks every day?","Consumed marijuana in food or drinks every day, age last used",SrvSAS_EdiblesEDAgeL_v3r0,EAMAR8C,Num,1,104430631,0 = No,,No,No,v2 revision pushed to production on 1/18/2023,,,,,2/2/2023; 10/4/2024,,,,Denoted date revised variable pushed to prod. Updated question text
5515,5515,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
5516,5516,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,Revised,,786517174,"Age last used- During that time, how many days (1 to 30) did you use consume cannabis edibles, drinks, or capsules in a usual month?",,"Age last used- During that time, how many days (1 to 30) did you use consume marijuana in food or drinks in a usual month?","How many days consumed marijuana in food or drinks, age last used",SrvSAS_DaysNumEdibles_v2r1,EAMAR8D,Num,2,,N/A,,No,No,Range check min=1 max=30,,,,,8/29/2023; 10/4/2024,,,,Added range check to Notes. Updated the question and response text
5517,5517,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",276575533,"On the days that you [consume/consumed] cannabis edibles, drinks, or capsules, how many servings [do/did] you have per day?",,"Number of servings consumed  marijuana in food or drinks, servings per day",EAMAR9A,,,810608313,# Servings per day,,,"Number of servings consumed  marijuana in food or drinks, servings per day",SrvSAS_EdiblesServings_v1r0,EAMAR9ANUM,Num,2,,N/A,,No,No,Range check min=1 max=999,,,,,8/29/2023; 10/4/2024,,,,Added range check to Notes. Updated the source question.
5518,5518,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",276575533,"On the days that you [consume/consumed] cannabis edibles, drinks, or capsules, how many servings [do/did] you have per day?",,"Number of servings consumed  marijuana in food or drinks, servings per day",EAMAR9A,Revised,,276575533,Number of servings - don't know,,,"Number of servings consumed  marijuana in food or drinks, servings per day don't know",SrvSAS_EdiblesServingsDK_v1r0,EAMAR9A,Num,2,178420302,77 = Unavailable/Unknown,,No,No,,,,,,11/23/2021; 10/4/2024,,,,"Updated source question. Updated question text to match qx doc, but did not version."
