Formula for Index,Index,conceptId,Primary Source,conceptId,Secondary Source,conceptId,Current Source Question,V2 Source Question,V1 Source Question,GridID/Source Question Name,"Deprecated, New, or Revised","Date Deprecated, New, or Revised Variable Pushed to Prod",conceptId,Current Question Text,V2 Question Text,V1 Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions - Surveys Only,Variable Type,Variable Length,conceptId,Current Format/Value,R0 Format/Value,Required,PII,Notes,Derivation Notes,Dictionary,State Attribute,Default Variable,Date added or modified,GCP Document/Table,Stub Record Variable to be Retained,Question Type,IMS Review Notes
5816,5816,,,,,,,,,,,,,,,,,,,,,264163865,3 = 45 to 59 minutes,,,,,,,,,,,,,
5817,5817,,,,,,,,,,,,,,,,,,,,,638092100,4 = 1 hour,,,,,,,,,,,,,
5818,5818,,,,,,,,,,,,,,,,,,,,,628177728,5 = 2 hours,,,,,,,,,,,,,
5819,5819,,,,,,,,,,,,,,,,,,,,,805918496,6 = 3 hours or more,,,,,,,,,,,,,
5820,5820,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,,,,,,167966775,"During the season[s] in the past 12 months that you did Martial Arts (such as Karate or Judo), about how often did you do this activity?",,,Last 12 Mons - Martial Arts,SrvMRE_MAOften_v1r0,,Num,2,239152340,0 = Once a month or less,,No,No,Only display if EXEREC1=8,,,,,11/15/21,,,,
5821,5821,,,,,,,,,,,,,,,,,,,,,582006876,1 = 2 to 3 days per month,,,,,,,,,,,,,
5822,5822,,,,,,,,,,,,,,,,,,,,,645894551,2 = 1 to 2 days per week,,,,,,,,,,,,,
5823,5823,,,,,,,,,,,,,,,,,,,,,996315715,3 = 3 to 4 days per week,,,,,,,,,,,,,
5824,5824,,,,,,,,,,,,,,,,,,,,,671267928,4 = 5 to 6 days per week,,,,,,,,,,,,,
5825,5825,,,,,,,,,,,,,,,,,,,,,647504893,5 = Every day,,,,,,,,,,,,,
5826,5826,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,,,,,,904844824,"On the days that you did Martial Arts (such as Karate or Judo), about how much time per day did you spend doing this activity?",,,Time/Day - Martial Arts,SrvMRE_MATime_v1r0,,Num,2,428999623,0 = 15 minutes or less,,No,No,Only display if EXEREC1=8,,,,,2/28/22,,,,
5827,5827,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
5828,5828,,,,,,,,,,,,,,,,,,,,,206020811,2 = 31 to 44 minutes,,,,,,,,,,,,,
5829,5829,,,,,,,,,,,,,,,,,,,,,264163865,3 = 45 to 59 minutes,,,,,,,,,,,,,
5830,5830,,,,,,,,,,,,,,,,,,,,,638092100,4 = 1 hour,,,,,,,,,,,,,
5831,5831,,,,,,,,,,,,,,,,,,,,,628177728,5 = 2 hours,,,,,,,,,,,,,
5832,5832,,,,,,,,,,,,,,,,,,,,,805918496,6 = 3 hours or more,,,,,,,,,,,,,
5833,5833,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,,,,,,612068433,"During the season[s] in the past 12 months that you danced, about how often did you do this activity?",,,Last 12 Mons - Dance,SrvMRE_DanceOften_v1r0,,Num,2,239152340,0 = Once a month or less,,No,No,Only display if EXEREC1=9,,,,,11/15/21,,,,
5834,5834,,,,,,,,,,,,,,,,,,,,,582006876,1 = 2 to 3 days per month,,,,,,,,,,,,,
5835,5835,,,,,,,,,,,,,,,,,,,,,645894551,2 = 1 to 2 days per week,,,,,,,,,,,,,
5836,5836,,,,,,,,,,,,,,,,,,,,,996315715,3 = 3 to 4 days per week,,,,,,,,,,,,,
5837,5837,,,,,,,,,,,,,,,,,,,,,671267928,4 = 5 to 6 days per week,,,,,,,,,,,,,
5838,5838,,,,,,,,,,,,,,,,,,,,,647504893,5 = Every day,,,,,,,,,,,,,
5839,5839,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,,,,,,650405110,"On the days that you danced, about how much time per day did you spend doing this activity?",,,Time/Day - Dance,SrvMRE_DanceTime_v1r0,,Num,2,428999623,0 = 15 minutes or less,,No,No,Only display if EXEREC1=9,,,,,2/28/22,,,,
5840,5840,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
5841,5841,,,,,,,,,,,,,,,,,,,,,206020811,2 = 31 to 44 minutes,,,,,,,,,,,,,
5842,5842,,,,,,,,,,,,,,,,,,,,,264163865,3 = 45 to 59 minutes,,,,,,,,,,,,,
5843,5843,,,,,,,,,,,,,,,,,,,,,638092100,4 = 1 hour,,,,,,,,,,,,,
5844,5844,,,,,,,,,,,,,,,,,,,,,628177728,5 = 2 hours,,,,,,,,,,,,,
5845,5845,,,,,,,,,,,,,,,,,,,,,805918496,6 = 3 hours or more,,,,,,,,,,,,,
5846,5846,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,,,,,,865200503,"During the season[s] in the past 12 months that you did downhill skiing or snowboarding, about how often did you do this activity?",,,Last 12 Mons - Downhill Ski/Snowboard,SrvMRE_SkiOften_v1r0,,Num,2,239152340,0 = Once a month or less,,No,No,Only display if EXEREC1=10,,,,,11/15/21,,,,
5847,5847,,,,,,,,,,,,,,,,,,,,,582006876,1 = 2 to 3 days per month,,,,,,,,,,,,,
5848,5848,,,,,,,,,,,,,,,,,,,,,645894551,2 = 1 to 2 days per week,,,,,,,,,,,,,
5849,5849,,,,,,,,,,,,,,,,,,,,,996315715,3 = 3 to 4 days per week,,,,,,,,,,,,,
5850,5850,,,,,,,,,,,,,,,,,,,,,671267928,4 = 5 to 6 days per week,,,,,,,,,,,,,
5851,5851,,,,,,,,,,,,,,,,,,,,,647504893,5 = Every day,,,,,,,,,,,,,
5852,5852,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,,,,,,831643763,"On the days that you did downhill skiing or snowboarding, about how much time per day did you spend doing this activity?",,,Time/Day - Downhill Ski/Snowboard,SrvMRE_SkiTime_v1r0,,Num,2,428999623,0 = 15 minutes or less,,No,No,Only display if EXEREC1=10,,,,,2/28/22,,,,
5853,5853,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
5854,5854,,,,,,,,,,,,,,,,,,,,,206020811,2 = 31 to 44 minutes,,,,,,,,,,,,,
5855,5855,,,,,,,,,,,,,,,,,,,,,264163865,3 = 45 to 59 minutes,,,,,,,,,,,,,
5856,5856,,,,,,,,,,,,,,,,,,,,,638092100,4 = 1 hour,,,,,,,,,,,,,
5857,5857,,,,,,,,,,,,,,,,,,,,,628177728,5 = 2 hours,,,,,,,,,,,,,
5858,5858,,,,,,,,,,,,,,,,,,,,,805918496,6 = 3 hours or more,,,,,,,,,,,,,
5859,5859,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,,,,,,981509686,"During the season[s] in the past 12 months that you did cross-country skiing, about how often did you do this activity?",,,Last 12 Mons - Cross-country Skiing,SrvMRE_CCSkiOften_v1r0,,Num,2,239152340,0 = Once a month or less,,No,No,Only display if EXEREC1=11,,,,,11/15/21,,,,
5860,5860,,,,,,,,,,,,,,,,,,,,,582006876,1 = 2 to 3 days per month,,,,,,,,,,,,,
5861,5861,,,,,,,,,,,,,,,,,,,,,645894551,2 = 1 to 2 days per week,,,,,,,,,,,,,
5862,5862,,,,,,,,,,,,,,,,,,,,,996315715,3 = 3 to 4 days per week,,,,,,,,,,,,,
5863,5863,,,,,,,,,,,,,,,,,,,,,671267928,4 = 5 to 6 days per week,,,,,,,,,,,,,
5864,5864,,,,,,,,,,,,,,,,,,,,,647504893,5 = Every day,,,,,,,,,,,,,
5865,5865,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,,,,,,921220809,"On the days that you did cross-country skiing, about how much time per day did you spend doing this activity?",,,Time/Day - Cross-country Skiing,SrvMRE_CCSkiTime_v1r0,,Num,2,428999623,0 = 15 minutes or less,,No,No,Only display if EXEREC1=11,,,,,2/28/22,,,,
5866,5866,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
5867,5867,,,,,,,,,,,,,,,,,,,,,206020811,2 = 31 to 44 minutes,,,,,,,,,,,,,
5868,5868,,,,,,,,,,,,,,,,,,,,,264163865,3 = 45 to 59 minutes,,,,,,,,,,,,,
5869,5869,,,,,,,,,,,,,,,,,,,,,638092100,4 = 1 hour,,,,,,,,,,,,,
5870,5870,,,,,,,,,,,,,,,,,,,,,628177728,5 = 2 hours,,,,,,,,,,,,,
5871,5871,,,,,,,,,,,,,,,,,,,,,805918496,6 = 3 hours or more,,,,,,,,,,,,,
5872,5872,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,,,,,,214750556,"During the season[s] in the past 12 months that you did surfing or bodyboarding, about how often did you do this activity?",,,Last 12 Mons - Surfing/Bodyboarding,SrvMRE_SurfOften_v1r0,,Num,2,239152340,0 = Once a month or less,,No,No,Only display if EXEREC1=12,,,,,11/15/21,,,,
5873,5873,,,,,,,,,,,,,,,,,,,,,582006876,1 = 2 to 3 days per month,,,,,,,,,,,,,
5874,5874,,,,,,,,,,,,,,,,,,,,,645894551,2 = 1 to 2 days per week,,,,,,,,,,,,,
5875,5875,,,,,,,,,,,,,,,,,,,,,996315715,3 = 3 to 4 days per week,,,,,,,,,,,,,
5876,5876,,,,,,,,,,,,,,,,,,,,,671267928,4 = 5 to 6 days per week,,,,,,,,,,,,,
5877,5877,,,,,,,,,,,,,,,,,,,,,647504893,5 = Every day,,,,,,,,,,,,,
5878,5878,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,,,,,,621878019,"On the days that you did surfing or bodyboarding, about how much time per day did you spend doing this activity?",,,Time/Day - Surfing/Bodyboarding,SrvMRE_SurfTime_v1r0,,Num,2,428999623,0 = 15 minutes or less,,No,No,Only display if EXEREC1=12,,,,,2/28/22,,,,
5879,5879,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
5880,5880,,,,,,,,,,,,,,,,,,,,,206020811,2 = 31 to 44 minutes,,,,,,,,,,,,,
5881,5881,,,,,,,,,,,,,,,,,,,,,264163865,3 = 45 to 59 minutes,,,,,,,,,,,,,
5882,5882,,,,,,,,,,,,,,,,,,,,,638092100,4 = 1 hour,,,,,,,,,,,,,
5883,5883,,,,,,,,,,,,,,,,,,,,,628177728,5 = 2 hours,,,,,,,,,,,,,
5884,5884,,,,,,,,,,,,,,,,,,,,,805918496,6 = 3 hours or more,,,,,,,,,,,,,
5885,5885,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,,,,,,775324618,"During the season[s] in the past 12 months that you did high-intensity circuit training (such as P90x or Crossfit), about how often did you do this activity?",,,Last 12 Mons - High-Intensity Circuit Training,SrvMRE_HICTOften_v1r0,,Num,2,239152340,0 = Once a month or less,,No,No,Only display if EXEREC1=13,,,,,11/15/21,,,,
5886,5886,,,,,,,,,,,,,,,,,,,,,582006876,1 = 2 to 3 days per month,,,,,,,,,,,,,
5887,5887,,,,,,,,,,,,,,,,,,,,,645894551,2 = 1 to 2 days per week,,,,,,,,,,,,,
5888,5888,,,,,,,,,,,,,,,,,,,,,996315715,3 = 3 to 4 days per week,,,,,,,,,,,,,
5889,5889,,,,,,,,,,,,,,,,,,,,,671267928,4 = 5 to 6 days per week,,,,,,,,,,,,,
5890,5890,,,,,,,,,,,,,,,,,,,,,647504893,5 = Every day,,,,,,,,,,,,,
5891,5891,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,,,,,,305312165,"On the days that you did high-intensity circuit training (such as P90x or Crossfit), about how much time per day did you spend doing this activity?",,,Time/Day - High-Intensity Circuit Training,SrvMRE_HICTTime_v1r0,,Num,2,428999623,0 = 15 minutes or less,,No,No,Only display if EXEREC1=13,,,,,2/28/22,,,,
5892,5892,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
5893,5893,,,,,,,,,,,,,,,,,,,,,206020811,2 = 31 to 44 minutes,,,,,,,,,,,,,
5894,5894,,,,,,,,,,,,,,,,,,,,,264163865,3 = 45 to 59 minutes,,,,,,,,,,,,,
5895,5895,,,,,,,,,,,,,,,,,,,,,638092100,4 = 1 hour,,,,,,,,,,,,,
5896,5896,,,,,,,,,,,,,,,,,,,,,628177728,5 = 2 hours,,,,,,,,,,,,,
5897,5897,,,,,,,,,,,,,,,,,,,,,805918496,6 = 3 hours or more,,,,,,,,,,,,,
5898,5898,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,,,,,,522949496,"During the season[s] in the past 12 months that you did other exercise, about how often did you do this activity?",,,Last 12 Mons - Oth Exercise,SrvMRE_ExerciseOften_v1r0,,Num,2,239152340,0 = Once a month or less,,No,No,Only display if EXEREC1=55,,,,,11/15/21,,,,
5899,5899,,,,,,,,,,,,,,,,,,,,,582006876,1 = 2 to 3 days per month,,,,,,,,,,,,,
5900,5900,,,,,,,,,,,,,,,,,,,,,645894551,2 = 1 to 2 days per week,,,,,,,,,,,,,
5901,5901,,,,,,,,,,,,,,,,,,,,,996315715,3 = 3 to 4 days per week,,,,,,,,,,,,,
5902,5902,,,,,,,,,,,,,,,,,,,,,671267928,4 = 5 to 6 days per week,,,,,,,,,,,,,
5903,5903,,,,,,,,,,,,,,,,,,,,,647504893,5 = Every day,,,,,,,,,,,,,
5904,5904,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,,,,,,272119228,"On the days that you did other exercise, about how much time per day did you spend doing this activity?",,,Time/Day - Oth Exercise,SrvMRE_ExerciseTime_v1r0,,Num,2,428999623,0 = 15 minutes or less,,No,No,Only display if EXEREC1=55,,,,,2/28/22,,,,
5905,5905,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
5906,5906,,,,,,,,,,,,,,,,,,,,,206020811,2 = 31 to 44 minutes,,,,,,,,,,,,,
5907,5907,,,,,,,,,,,,,,,,,,,,,264163865,3 = 45 to 59 minutes,,,,,,,,,,,,,
5908,5908,,,,,,,,,,,,,,,,,,,,,638092100,4 = 1 hour,,,,,,,,,,,,,
5909,5909,,,,,,,,,,,,,,,,,,,,,628177728,5 = 2 hours,,,,,,,,,,,,,
5910,5910,,,,,,,,,,,,,,,,,,,,,805918496,6 = 3 hours or more,,,,,,,,,,,,,
5911,5911,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,,,,,,591723682,"During a usual week, is your sleep schedule determined by your job, school, or other activities?",,,Sleep Sched Determined by Job/School/Oth Activities,SrvMRE_SleepSched_v1r0,,Num,2,104430631,0 = No,,No,No,,,,,,,,,,
5912,5912,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
5913,5913,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,,,,,,168431681,"How many days per week is your sleep schedule determined by your job, school, or other activities?",,,DaysWk - Sleep Sched Determined by Job/School/Oth Activities,SrvMRE_SleepSchedDays_v1r0,,Num,2,349122068,0 = 1,,No,No,,,,,,10/8/21,,,,
5914,5914,,,,,,,,,,,,,,,,,,,,,156095877,1 = 2,,,,,,,,,,,,,
5915,5915,,,,,,,,,,,,,,,,,,,,,162668459,2 = 3,,,,,,,,,,,,,
5916,5916,,,,,,,,,,,,,,,,,,,,,278139969,3 = 4,,,,,,,,,,,,,
5917,5917,,,,,,,,,,,,,,,,,,,,,676824724,4 = 5,,,,,,,,,,,,,
5918,5918,,,,,,,,,,,,,,,,,,,,,512144428,5 = 6,,,,,,,,,,,,,
5919,5919,,,,,,,,,,,,,,,,,,,,,125674414,6 = 7,,,,,,,,,,,,,
5920,5920,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,,,,,,636757313,"What time do you usually go to bed on [the nights before workdays/most days]? Please tell us the time you usually get into your bed, not the time you usually fall asleep.",,,Time Go To Bed Workdays/Most Days,SrvMRE_Bedtime_v1r0,,Time,6,,HH:MM AM/PM,,No,,Follows SAS TIMEAMPM format,,,,,,,,,
5921,5921,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",653906464,"On [the nights before workdays/most nights], how long does it usually take you to fall asleep?",,,,,,707805344,# of Hours,,,Hours To Fall Asleep On Workdays,SrvMRE_FallAsleepHours_v1r0,,Num,1,,,,No,No,,,,,,12/6/22,,,,Deleted last sentence in question text
5922,5922,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",653906464,"On [the nights before workdays/most nights], how long does it usually take you to fall asleep?",,,,,,850393641,# of Minutes,,,Mins To Fall Asleep On Workdays,SrvMRE_FallAsleepMin_v1r0,,Num,2,,,,No,No,,,,,,12/6/22,,,,Deleted last sentence in question text
5923,5923,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,,,,,,580367946,What time do you usually wake up on [workdays/most days]? Select your answer using the drop-down options below.,,,Time Wake up Workdays/Most Days,SrvMRE_Wakeup_v1r0,,Time,6,,HH:MM AM/PM,,No,No,Follows SAS TIMEAMPM format,,,,,10/6/21,,,,
5924,5924,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",358259099,"On workdays, how long do you usually lie in bed after you wake up before getting out of bed?",,,,,,707805344,# of Hours,,,Hrs Spent In Bed After Waking On Workdays,SrvMRE_LayInBedHrs_v1r0,,Num,2,,,,No,No,,,,,,12/6/22,,,,Deleted last sentence in question text
5925,5925,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",358259099,"On workdays, how long do you usually lie in bed after you wake up before getting out of bed?",,,,,,850393641,# of Minutes,,,Mins Spent In Bed After Waking On Workdays,SrvMRE_LayInBedMin_v1r0,,Num,2,,,,No,No,,,,,,12/6/22,,,,Deleted last sentence in question text
5926,5926,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,,,,,,392629868,Do you use an alarm clock to wake up on [workdays/most days]?,,,Alarm Clock Use Workdays/Most Days,SrvMRE_AlarmClock_v1r0,,Num,2,104430631,0 = No,,No,No,,,,,,,,,,
5927,5927,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
5928,5928,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,,,,,,354980163,"On [workdays/most days], do you wake up before the alarm rings?",,,Wake Up Before Alarm Clock Workdays/Most Days,SrvMRE_WakeBeforeAlarm_v1r0,,Num,2,104430631,0 = No,,No,No,,,,,,,,,,
5929,5929,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
5930,5930,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",424807655,"Exposure to natural sunlight can affect your sleep patterns. During a usual [workday/day], about how much time do you spend outside in direct sunlight?",,,,,,707805344,# of Hours,,,Hrs In Direct Sunlight Workdays/Most Days,SrvMRE_SunlightHours_v1r0,,Num,2,,,,No,No,,,,,,12/6/22,,,,Deleted last sentence in question text
5931,5931,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",424807655,"Exposure to natural sunlight can affect your sleep patterns. During a usual [workday/day], about how much time do you spend outside in direct sunlight?",,,,,,850393641,# of Minutes,,,Minutes spent in direct sunlight workdays/most days,SrvMRE_SunlightMin_v1r0,,Num,2,,,,No,No,,,,,,12/6/22,,,,Deleted last sentence in question text
5932,5932,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,,,,,,823919522,"What time do you usually go to bed on the nights before non-workdays? Please tell us the time you usually get into your bed, not the time you usually fall asleep. Select your answer using the drop-down options below.",,,Time Go To Bed On Non-Workdays,SrvMRE_NonWorkBed_v1r0,,Time,6,,HH:MM AM/PM,,No,No,Follows SAS TIMEAMPM format,,,,,10/6/21,,,,
5933,5933,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",532767229,"On nights before non-workdays, how long does it usually take you to fall asleep?",,,,,,707805344,# of Hours,,,Hrs To Fall Asleep On Non-Workday,SrvMRE_NonWorkAsleepH_v1r0,,Num,1,,,,No,No,,,,,,12/6/22,,,,Deleted last sentence in question text
5934,5934,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",532767229,"On nights before non-workdays, how long does it usually take you to fall asleep?",,,,,,850393641,# of Minutes,,,Mins To Fall Asleep On Non-Workdays,SrvMRE_NonWorkAsleepM_v1r0,,Num,2,,,,No,No,,,,,,12/6/22,,,,Deleted last sentence in question text
5935,5935,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,,,,,,698673038,What time do you usually wake up on non-workdays? Select your answer using the drop-down options below.,,,Time Wake Up Non-Workdays,SrvMRE_NonWorkTimeUp_v1r0,,Time,6,,HH:MM AM/PM,,No,No,Follows SAS TIMEAMPM format,,,,,10/6/21,,,,
5936,5936,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",711365027,"On non-workdays, how long do you usually lie in bed after you wake up before getting out of bed?",,,,,,707805344,# of Hours,,,Hrs In Bed After Waking On Non-Workdays,SrvMRE_LayInBedHrNW_v1r0,,Num,1,,,,No,No,,,,,,12/6/22,,,,Deleted last sentence in question text
5937,5937,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",711365027,"On non-workdays, how long do you usually lie in bed after you wake up before getting out of bed?",,,,,,850393641,# of Minutes,,,Mins In Bed After Waking On Non-Workdays,SrvMRE_LayInBedMinNW_v1r0,,Num,2,,,,No,No,,,,,,12/6/22,,,,Deleted last sentence in question text
5938,5938,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,,,,,,874262904,Do you use an alarm clock to wake up on non-workdays?,,,Use Of Alarm Clock Non-Workdays,SrvMRE_AlarmClockNW_v1r0,,Num,2,104430631,0 = No,,No,No,,,,,,,,,,
5939,5939,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
5940,5940,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,,,,,,820694957,"On non-workdays, do you wake up before the alarm rings?",,,Wake Before Alarm Clock Non-Workdays,SrvMRE_UpBeforeAlarmNW_v1r0,,Num,2,104430631,0 = No,,No,No,,,,,,,,,,
5941,5941,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
5942,5942,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,,,,,,823541843,"On non-workdays, are you able to choose the times when you go to sleep and when you wake up? Some reasons you may not be able to choose sleeping and waking times include children, pets, or other non-work activities.",,,Able to Choose Sleep/Wake Time Non-Workdays,SrvMRE_NWChooseSleepTm_v1r0,,Num,2,104430631,0 = No,,No,No,,,,,,,,,,
5943,5943,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
5944,5944,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",825227968,"During a usual non-workday, about how much time do you spend outside in direct sunlight?",,,,,,707805344,# of Hours,,,Hrs In Direct Sunlight Non-Workdays,SrvMRE_SunlightHrsNW_v1r0,,Num,2,,,,No,No,,,,,,12/6/22,,,,Deleted last sentence in question text
5945,5945,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",825227968,"During a usual non-workday, about how much time do you spend outside in direct sunlight?",,,,,,850393641,# of Minutes,,,Mins In Direct Sunlight Non-Workdays,SrvMRE_SunlightMinNW_v1r0,,Num,2,,,,No,No,,,,,,12/6/22,,,,Deleted last sentence in question text
5946,5946,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",421859821,"Thinking of the past 4 weeks, choose the answers that best describe your sleep.",,,,,,220238240,Did you have trouble falling asleep?,,,Trouble Falling Asleep,SrvMRE_TrblFallAsleep_v1r0,,Num,2,104430631,0 = No,,No,No,,,,,,11/15/21,,,,
5947,5947,,,,,,,,,,,,,,,,,,,,,525779785,"1 = Yes, less than once per week",,,,,,,,,,,,,
5948,5948,,,,,,,,,,,,,,,,,,,,,565036180,"2 = Yes, 1 or 2 times per week",,,,,,,,,,,,,
5949,5949,,,,,,,,,,,,,,,,,,,,,284343405,"3 = Yes, 3 or 4 times per week",,,,,,,,,,,,,
5950,5950,,,,,,,,,,,,,,,,,,,,,270994579,"4 = Yes, 5 or more times per week",,,,,,,,,,,,,
5951,5951,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",421859821,"Thinking of the past 4 weeks, choose the answers that best describe your sleep.",,,,,,151006826,Did you wake up several times a night?,,,Wake Up Several Times/Night,SrvMRE_WakeUpMultTimes_v1r0,,Num,2,104430631,0 = No,,No,No,,,,,,11/15/21,,,,
5952,5952,,,,,,,,,,,,,,,,,,,,,525779785,"1 = Yes, less than once per week",,,,,,,,,,,,,
5953,5953,,,,,,,,,,,,,,,,,,,,,565036180,"2 = Yes, 1 or 2 times per week",,,,,,,,,,,,,
5954,5954,,,,,,,,,,,,,,,,,,,,,284343405,"3 = Yes, 3 or 4 times per week",,,,,,,,,,,,,
5955,5955,,,,,,,,,,,,,,,,,,,,,270994579,"4 = Yes, 5 or more times per week",,,,,,,,,,,,,
5956,5956,129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",421859821,"Thinking of the past 4 weeks, choose the answers that best describe your sleep.",,,,,,965290070,Did you wake up earlier than you planned to?,,,Wake Earlier Than Planned,SrvMRE_WakeUpEarlier_v1r0,,Num,2,104430631,0 = No,,No,No,,,,,,11/15/21,,,,
