Formula for Index,Index,conceptId,Primary Source,conceptId,Secondary Source,conceptId,Current Source Question,V1 Source Question,GridID/Source Question Name,"Deprecated, New, or Revised","Date Deprecated, New, or Revised Variable Pushed to Prod",conceptId,Current Question Text,V2 Question Text,V1 Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions - Surveys Only,Variable Type,Variable Length,conceptId,Current Format/Value,R0 Format/Value,Required,PII,Notes,Derivation Notes,Dictionary,State Attribute,Default Variable,Date added or modified,GCP Document/Table,Question Type,IMS Review Notes
4793,4793,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,Revised,2/2/24,240089798,"On days that you used e-cigarettes or other vaping devices for nicotine or tobacco when you were age [X] to age [Y / 17], what is the total amount of time you used them per day?",,,"How much time e-cigarettes or other vaping devices used, Age [X] to age [Y / 17]",SrvSAS_ECigTm17_v1r1,ECIGLIFEA,Num,1,428999623,0= 15 minutes or less,,No,No,,,,,,2/28/24,,,Added Prod Push Date
4794,4794,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,
4795,4795,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,
4796,4796,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,
4797,4797,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,
4798,4798,,,,,,,,,New,2/2/24,,,,,,,,,,402752509,5 = Didn't use e-cigarettes or other vaping devices during this time,,,,,,,,,2/28/24,,,Added Prod Push Date
4799,4799,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,Revised,2/2/24,536216847,"On days that you used e-cigarettes or other vaping devices for nicotine or tobacco when you were age [X / 18] to age [Y / 24], what is the total amount of time you used them per day?",,,"How much time e-cigarettes or other vaping devices used, Age [X / 18] to age [Y / 24]",SrvSAS_ECigTm1824_v1r1,ECIGLIFEB,Num,1,428999623,0= 15 minutes or less,,No,No,,,,,,2/28/24,,,Added Prod Push Date
4800,4800,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,
4801,4801,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,
4802,4802,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,
4803,4803,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,
4804,4804,,,,,,,,,New,2/2/24,,,,,,,,,,402752509,5 = Didn't use e-cigarettes or other vaping devices during this time,,,,,,,,,2/28/24,,,Added Prod Push Date
4805,4805,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,Revised,2/2/24,622394149,"On days that you used e-cigarettes or other vaping devices for nicotine or tobacco when you were age [X / 25] to age [Y / 29], what is the total amount of time you used them per day?",,,"How much time e-cigarettes or other vaping devices used, [X / 25] to age [Y / 29]",SrvSAS_ECigTm2529_v1r1,ECIGLIFEC,Num,1,428999623,0= 15 minutes or less,,No,No,,,,,,2/28/24,,,Added Prod Push Date
4806,4806,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,
4807,4807,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,
4808,4808,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,
4809,4809,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,
4810,4810,,,,,,,,,New,2/2/24,,,,,,,,,,402752509,5 = Didn't use e-cigarettes or other vaping devices during this time,,,,,,,,,2/28/24,,,Added Prod Push Date
4811,4811,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,Revised,2/2/24,442002787,"On days that you used e-cigarettes or other vaping devices for nicotine or tobacco when you were age [X / 30] to age [Y / 39 / current age], what is the total amount of time you used them per day?",,,"How much time e-cigarettes or other vaping devices used, [X / 30] to age [Y / 39 / current age]",SrvSAS_ECigTm3039_v1r1,ECIGLIFED,Num,1,428999623,0= 15 minutes or less,,No,No,,,,,,2/28/24,,,Added Prod Push Date
4812,4812,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,
4813,4813,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,
4814,4814,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,
4815,4815,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,
4816,4816,,,,,,,,,New,2/2/24,,,,,,,,,,402752509,5 = Didn't use e-cigarettes or other vaping devices during this time,,,,,,,,,2/28/24,,,Added Prod Push Date
4817,4817,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,Revised,2/2/24,208578552,"On days that you used e-cigarettes or other vaping devices for nicotine or tobacco when you were age [X / 40] to age [Y / 49 / current age], what is the total amount of time you used them per day?",,,"How much time e-cigarettes or other vaping devices used, [X / 40] to age [Y / 49 / current age]",SrvSAS_ECigTm4049_v1r1,ECIGLIFEE,Num,1,428999623,0= 15 minutes or less,,No,No,,,,,,2/28/24,,,Added Prod Push Date
4818,4818,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,
4819,4819,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,
4820,4820,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,
4821,4821,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,
4822,4822,,,,,,,,,New,2/2/24,,,,,,,,,,402752509,5 = Didn't use e-cigarettes or other vaping devices during this time,,,,,,,,,2/28/24,,,Added Prod Push Date
4823,4823,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,Revised,2/2/24,480155628,"On days that you used e-cigarettes or other vaping devices for nicotine or tobacco when you were age [X / 50] to age [Y / 59 / current age], what is the total amount of time you used them per day?",,,"How much time e-cigarettes or other vaping devices used, [X / 50] to age [Y / 59 / current age]",SrvSAS_ECigTm5059_v1r1,ECIGLIFEF,Num,1,428999623,0= 15 minutes or less,,No,No,,,,,,2/28/24,,,Added Prod Push Date
4824,4824,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,
4825,4825,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,
4826,4826,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,
4827,4827,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,
4828,4828,,,,,,,,,New,2/2/24,,,,,,,,,,402752509,5 = Didn't use e-cigarettes or other vaping devices during this time,,,,,,,,,2/28/24,,,Added Prod Push Date
4829,4829,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,Revised,2/2/24,640944113,"On days that you used e-cigarettes or other vaping devices for nicotine or tobacco when you were age [X / 60] to age [Y / 69 / current age], what is the total amount of time you used them per day?",,,"How much time e-cigarettes or other vaping devices used, [X / 60] to age [Y / 69 / current age]",SrvSAS_ECigTm6069_v1r1,ECIGLIFEG,Num,1,428999623,0= 15 minutes or less,,No,No,,,,,,2/28/24,,,Added Prod Push Date
4830,4830,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,
4831,4831,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,
4832,4832,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,
4833,4833,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,
4834,4834,,,,,,,,,New,2/2/24,,,,,,,,,,402752509,5 = Didn't use e-cigarettes or other vaping devices during this time,,,,,,,,,2/28/24,,,Added Prod Push Date
4835,4835,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,Revised,2/2/24,866159532,"On days that you used e-cigarettes or other vaping devices for nicotine or tobacco when you were age [X / 70] and older, what is the total amount of time you used them per day?",,,"How much time e-cigarettes or other vaping devices used, [X / 70] and older",SrvSAS_ECigTm70_v1r1,ECIGLIFEH,Num,1,428999623,0= 15 minutes or less,,No,No,,,,,,2/28/24,,,Added Prod Push Date
4836,4836,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,
4837,4837,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,
4838,4838,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,
4839,4839,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,
4840,4840,,,,,,,,,New,2/2/24,,,,,,,,,,402752509,5 = Didn't use e-cigarettes or other vaping devices during this time,,,,,,,,,2/28/24,,,Added Prod Push Date
4841,4841,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,,182431332,"How many cigars, cigarillos, or little filtered cigars have you smoked in your entire life?",,,"How many cigars, cigarillos, or little filtered cigars used in life",SrvSAS_CigarsNum_v1r0,CIGAR1,Num,1,151488193,0= 10 or less,,No,No,,,,,,11/23/21,,,
4842,4842,,,,,,,,,,,,,,,,,,,,805449318,1 = 11 to 49,,,,,,,,,,,,
4843,4843,,,,,,,,,,,,,,,,,,,,486319890,2 = 50 to 99,,,,,,,,,,,,
4844,4844,,,,,,,,,,,,,,,,,,,,132232896,3= 100 or more,,,,,,,,,,,,
4845,4845,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,,241771440,"How old were you when you first smoked a cigars, cigarillos, or little filtered cigars?",,,"Age first used cigars, cigarillos, or little filtered cigars",SrvSAS_AgeCigarsUseF_v1r0,CIGAR2,Num,2,,N/A,,No,No,"Range check min=0 max=sum(isDefined(D_150344905,age),1)",,,,,8/28/23,,,
4846,4846,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",814115676,"Age first used cigars, cigarillos, or little filtered cigars on a regular basis",,CIGAR3,,,851145096,"Age first used cigars, cigarillos, or little filtered cigars on a regular basis number",,,"Age first used cigars, cigarillos, or little filtered cigars on a regular basis",SrvSAS_AgeCigarUseFReg_v1r0,REGCIGAR_AGE,Num,2,,N/A,,No,No,"Range check min=isDefined(D_241771440,0) max=sum(isDefined(D_150344905,age),1)",,,,,8/28/23,,,Deleted concept ID in column J
4847,4847,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",814115676,"Age first used cigars, cigarillos, or little filtered cigars on a regular basis",,CIGAR3,,,814115676,"Age first used cigars, cigarillos, or little filtered cigars on a regular basis",,,"Age first used cigars, cigarillos, or little filtered cigars on a regular basis, Never smoked",SrvSAS_NeverSmoked_v1r0,CIGAR3,Num,2,648960871,44 = Never,,,,,,,,,11/23/21,,,
4848,4848,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,,564438246,"Do you smoke cigars, cigarillos, or little filtered cigars now?",,,"Use cigars, cigarillos, or little filtered cigars now",SrvSAS_UseCigarNow_v1r0,CIGAR4,Num,1,419415087,"0 = No, not at all",,No,No,,,,,,11/24/21,,,
4849,4849,,,,,,,,,,,,,,,,,,,,299561721,"1 = Yes, but rarely",,,,,,,,,,,,
4850,4850,,,,,,,,,,,,,,,,,,,,716761013,"2 = Yes, but some days",,,,,,,,,,,,
4851,4851,,,,,,,,,,,,,,,,,,,,804785430,"3 = Yes, every day",,,,,,,,,,,,
4852,4852,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,,789271762,"When was the last time you smoked cigars, cigarillos, or little filtered cigars?",,,"Use cigars, cigarillos, or little filtered cigars now",SrvSAS_UseCigarLast_v1r0,CIGAR5,Num,1,317567178,0=  In the past month,,No,No,,,,,,10/25/21,,,
4853,4853,,,,,,,,,,,,,,,,,,,,484055234,"1= More than a month ago, but in the past year",,,,,,,,,,,,
4854,4854,,,,,,,,,,,,,,,,,,,,802197176,2= More than 1 year ago,,,,,,,,,,,,
4855,4855,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,,622210148,"On how many of the past 30 days have you smoked cigars, cigarillos, or little filtered cigars?",,,"Days used cigars, cigarillos, or little filtered cigars past 30 days",SrvSAS_DaysUseCigar_v1r0,CIGAR6,Num,2,,N/A,,No,No,Range check min=1 max=30,,,,,8/28/23,,,
4856,4856,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,,457290610,"How many months ago did you last smoke cigars, cigarillos, or little filtered cigars?",,,"Months ago last used cigars, cigarillos, or little filtered cigars",SrvSAS_LastUseCigarMo_v1r0,CIGAR7,Num,2,,N/A,,No,No,Range check min=1 max=11,,,,,8/28/23,,,
4857,4857,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,Deprecated,8/29/22,618062863,"Month - During that time, did you ever smoke cigars, cigarillos, or little filtered cigars every day?",,,"Use cigars, cigarillos, or little filtered cigars every day, months",SrvSAS_CigarsED_v1r0,CIGAR7B,Num,1,104430631,0 = No,,No,No,,,,,,2/2/23,,,Denoted date deprecated in prod
4858,4858,,,,,,,,,Deprecated,8/29/22,,,,,,,,,,353358909,1 = Yes,,,,,,,,,5/25/23,,,Denoted as deprecated
4859,4859,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,Deprecated,8/29/22,510183971,"Month- During that time, how many days (1 to 30) did you smoke cigars, cigarillos, or little filtered cigars in a usual month?",,,"How many days used cigars, cigarillos, or little filtered cigars, usual month",SrvSAS_CigarsNumMo_v1r0,CIGAR7C,Num,2,,N/A,,No,No,,,,,,2/2/23,,,Denoted date deprecated in prod
4860,4860,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,,997412869,"How old were you when you last smoked cigars, cigarillos, or little filtered cigars?",,,"Age last used cigars, cigarillos, or little filtered cigars",SrvSAS_AgeUseCigarL_v1r0,CIGAR8,Num,2,,N/A,,No,No,"Range check min=isDefined(isDefined(D_851145096,D_241771440),0) max=sum(isDefined(D_150344905,age),1)",,,,,8/28/23,,,
4861,4861,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,Revised,1/18/23,395480458,"Age last used - During the time you last smoked cigars, cigarillos, or little filtered cigars, did you smoke them every day?",,"Age last used - During that time, did you smoke cigars, cigarillos, or little filtered cigars every day?","Use cigars, cigarillos, or little filtered cigars every day, age last used",SrvSAS_AgeUseCigarED_v2r0,CIGAR8C,Num,1,104430631,0 = No,,No,No,,,,,,2/2/23,,,Denoted date revised variable pushed to prod
4862,4862,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,
4863,4863,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,,674378360,"Age last used- During that time, how many days (1 to 30) did you smoke cigars, cigarillos, or little filtered cigars in a usual month?",,,"How many days used cigars, cigarillos, or little filtered cigars, age last used",SrvSAS_CigarsDaysNum_v1r0,CIGAR8D,Num,2,,N/A,,No,No,Range check min=1 max=30,,,,,8/28/23,,,
4864,4864,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,,780721084,"On days that you [smoke/smoked], how many cigars, cigarillos, or little filtered cigars [do/did] you smoke per day? Please provide the number of cigars, cigarillos, or little filtered cigars, not the number of packs.",,,"Number of cigars, cigarillos, or little filtered cigars per day",SrvSAS_CigarsPerDay_v1r0,CIGAR9A,Num,2,,N/A,,No,No,Range check min=1 max=99,,,,,8/28/23,,,
4865,4865,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,Revised,1/18/23,287715042,"Now thinking about your entire life, did you ever smoke cigars, cigarillos, or little filtered cigars every day?",,"Did you ever smoke cigars, cigarillos, or little filtered cigars every day?","Ever use cigars, cigarillos, or little filtered cigars every day",SrvSAS_CigarsUseED_v2r0,CIGAR9B,Num,1,104430631,0 = No,,No,No,,,,,,2/2/23,,,Denoted date revised variable pushed to prod
4866,4866,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,
4867,4867,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,,145078867,"How old were you when you stopped smoking cigars, cigarillos, or little filtered cigars every day?",,,"Age stopped using cigars, cigarillos, or little filtered cigars every day",SrvSAS_AgeStopCigars_v1r0,CIGAR9D,Num,2,,N/A,,No,No,"Range check min=isDefined(isDefined(D_851145096,D_241771440),0) max=sum(isDefined(D_150344905,age),1)",,,,,8/28/23,,,
4868,4868,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,,,598954337,"When you were a daily smoker, how many cigars, cigarillos, or little filtered cigars did you smoke per day?",,,"When daily user, number of cigars, cigarillos, or little filtered cigars per day",SrvSAS_EDUseCigarNum_v1r0,CIGAR9C,Num,2,,N/A,,No,No,Range check min=1 max=999,,,,,8/28/23,,,
4869,4869,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",103566006,"What kind of cigar, cigarillo, or little filtered cigar [do/did] you usually use? Select all that apply.",,CIGAR10,,,123926260,Cigar,,,Cigar,SrvSAS_Cigars_v1r0,0,Num,1,104430631,0 = No,,No,No,,,,,,10/20/21,,,
4870,4870,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,
4871,4871,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",103566006,"What kind of cigar, cigarillo, or little filtered cigar [do/did] you usually use? Select all that apply.",,CIGAR10,,,741643840,Cigarillo,,,Cigarillo,SrvSAS_Cigarillo_v1r0,1,Num,1,104430631,0 = No,,No,No,,,,,,10/20/21,,,
4872,4872,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,
4873,4873,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",103566006,"What kind of cigar, cigarillo, or little filtered cigar [do/did] you usually use? Select all that apply.",,CIGAR10,,,959535900,Little filtered cigar,,,Little filtered cigar,SrvSAS_FilterCigar_v1r0,2,Num,1,104430631,0 = No,,No,No,,,,,,10/20/21,,,
4874,4874,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,
4875,4875,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",103566006,"What kind of cigar, cigarillo, or little filtered cigar [do/did] you usually use? Select all that apply.",,CIGAR10,,,807835037,Other |__|,,,Other: Please describe,SrvSAS_OtherCigar_v1r0,55,Num,1,104430631,0 = No,,No,No,,,,,,10/20/21,,,
4876,4876,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,
4877,4877,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",103566006,"What kind of cigar, cigarillo, or little filtered cigar [do/did] you usually use? Select all that apply.",,CIGAR10,,,325879966,"What kind of cigar, cigarillo, or little filtered cigar [do/did] you usually use Other Please describe text box",,,"What kind of cigar, cigarillo, or little filtered cigar [do/did] you usually use - Descriptive",SrvSAS_OthCigarDesc_v1r0,CIGAR10OTH,Char,300,,N/A,,No,,,,,,,11/23/21,,,
4878,4878,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,Revised,2/2/24,254689566,"On days that you smoked when you were age [X] to age [Y / 17], about how many cigars, cigarillos, or little filtered cigars did you smoke per day?",,,"How many cigars, cigarillos, or little filtered cigars used, Age [X] to age [Y / 17]",SrvSAS_Cigar17_v1r1,CIGARLIFEA,Num,2,,N/A,,No,No,Range check min=0 max=99. (Min=1 before January 2024 prod push),,,,,2/28/24,,,Added Prod Push Date
4879,4879,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,Revised,2/2/24,951151270,"On days that you smoked when you were age [X / 18] to age [Y / 24], about how many cigars, cigarillos, or little filtered cigars did you smoke per day?",,,"How many cigars, cigarillos, or little filtered cigars used, Age [X / 18] to age [Y / 24]",SrvSAS_Cigar1824_v1r1,CIGARLIFEB,Num,2,,N/A,,No,No,Range check min=0 max=99. (Min=1 before January 2024 prod push),,,,,2/28/24,,,Added Prod Push Date
4880,4880,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,Revised,2/2/24,237415094,"On days that you smoked when you were age [X / 25] to age [Y / 29], about how many cigars, cigarillos, or little filtered cigars did you smoke per day?",,,"How many cigars, cigarillos, or little filtered cigars used, [X / 25] to age [Y / 29]",SrvSAS_Cigar2529_v1r1,CIGARLIFEC,Num,2,,N/A,,No,No,Range check min=0 max=99. (Min=1 before January 2024 prod push),,,,,2/28/24,,,Added Prod Push Date
4881,4881,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,Revised,2/2/24,868868325,"On days that you smoked when you were age [X / 30] to age [Y / 39 / current age], about how many cigars, cigarillos, or little filtered cigars did you smoke per day?",,,"How many cigars, cigarillos, or little filtered cigars used, [X / 30] to age [Y / 39 / current age]",SrvSAS_Cigar3039_v1r1,CIGARLIFED,Num,2,,N/A,,No,No,Range check min=0 max=99. (Min=1 before January 2024 prod push),,,,,2/28/24,,,Added Prod Push Date
4882,4882,129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,,,Revised,2/2/24,243519559,"On days that you smoked when you were age [X / 40] to age [Y / 49 / current age], about how many cigars, cigarillos, or little filtered cigars did you smoke per day?",,,"How many cigars, cigarillos, or little filtered cigars used, [X / 40] to age [Y / 49 / current age]",SrvSAS_Cigar4049_v1r1,CIGARLIFEE,Num,2,,N/A,,No,No,Range check min=0 max=99. (Min=1 before January 2024 prod push),,,,,2/28/24,,,Added Prod Push Date
